Incident.Date,State,CityCounty,Address,Killed,Injured
26-Mar-18,North Carolina,Fayetteville,900 block of Sara Ln,0,1
26-Mar-18,North Carolina,Eden,133 David Dr,0,1
26-Mar-18,North Carolina,Greensboro,4411 Baker Ave,1,0
25-Mar-18,North Carolina,Charlotte,2700 block of Tuckaseegee Rd,0,1
25-Mar-18,North Carolina,Wilmington,600 block of Bonham Ave,0,0
24-Mar-18,North Carolina,Wilmington,200 block of S 13th St,0,1
24-Mar-18,North Carolina,Rocky Mount,Hunter Hill Rd and Benvenue Rd,0,0
24-Mar-18,North Carolina,Fayetteville,1100 block of Bernadine St,1,0
24-Mar-18,North Carolina,Charlotte,8000 block of Prosser Way,0,0
24-Mar-18,North Carolina,Statesville,1607 Salisbury Rd,0,3
24-Mar-18,North Carolina,Raleigh,105 Bashford Rd,0,2
23-Mar-18,North Carolina,Winterville,Sterling Pointe Dr,0,0
23-Mar-18,North Carolina,Spring Hope,US 581,0,1
23-Mar-18,North Carolina,Raleigh,201 Lightner Ln,0,1
23-Mar-18,North Carolina,Charlotte,7030 Smith Corners Blvd,0,0
23-Mar-18,North Carolina,Charlotte,6000 block of Florence Ave,0,1
23-Mar-18,North Carolina,China Grove,502 N Main St,0,0
22-Mar-18,North Carolina,Tabor City,Tillman Ln,0,1
22-Mar-18,North Carolina,Garner,N/A,0,0
21-Mar-18,North Carolina,Fayetteville,1300 block of Anhinga Ct,1,0
21-Mar-18,North Carolina,Charlotte,300 block of Jones Street,1,0
21-Mar-18,North Carolina,Henderson,Young Ave,0,1
21-Mar-18,North Carolina,Aberdeen,US 15,0,0
21-Mar-18,North Carolina,Reidsville,144 Clebourne Ct,1,0
21-Mar-18,North Carolina,Reidsville,245 Dover Cir,0,1
20-Mar-18,North Carolina,Henderson,400 block of Merriman St,1,1
20-Mar-18,North Carolina,Timberlake,Antioch Church Rd,0,1
20-Mar-18,North Carolina,Mars Hill,200 School House Rd,0,0
20-Mar-18,North Carolina,Greenville,800 block of Peed Dr,0,1
20-Mar-18,North Carolina,Charlotte,I-485,0,0
19-Mar-18,North Carolina,Greensboro,4517 Jessup Grove Rd,0,0
19-Mar-18,North Carolina,Mcdowell (county),N/A,0,0
19-Mar-18,North Carolina,Fayetteville,900 block of Rochester Dr,0,1
19-Mar-18,North Carolina,Burgaw,Bell Williams Rd,0,1
19-Mar-18,North Carolina,Elizabethtown,2100 Block of Twisted Hickory Rd,0,0
18-Mar-18,North Carolina,Zebulon,Pearces Rd,0,2
18-Mar-18,North Carolina,Charlotte,5600 block of Farmpond Ln,0,1
18-Mar-18,North Carolina,Red Springs,Brooklyn St,0,1
17-Mar-18,North Carolina,Asheboro,1101 Kemp Blvd,0,1
17-Mar-18,North Carolina,Goldsboro,US 70,0,0
17-Mar-18,North Carolina,Sanford,3100 block of Cox Mill Rd,0,1
17-Mar-18,North Carolina,Winston Salem (Winston-salem),3320 Silas Creek Pkwy,0,0
17-Mar-18,North Carolina,Burnsville,Uncle Harveys Ln,1,0
16-Mar-18,North Carolina,Shelby,230 E Dixon Blvd,0,0
16-Mar-18,North Carolina,Ramseur,6755 Jordan Rd,0,0
16-Mar-18,North Carolina,Lumberton,E 21st St and N Walnut St,1,0
16-Mar-18,North Carolina,Asheville,38 N French Broad Ave,0,1
15-Mar-18,North Carolina,Aberdeen,900 block of Pinebluff Lake Rd,0,0
15-Mar-18,North Carolina,Hope Mills,5301 Celebration Dr,0,0
14-Mar-18,North Carolina,Fayetteville,3308 Bragg Blvd,0,1
14-Mar-18,North Carolina,Henderson,227 Harrell St,3,0
14-Mar-18,North Carolina,Garner,2101 Spring Dr,0,0
13-Mar-18,North Carolina,Garner,209 Johnston St,1,1
13-Mar-18,North Carolina,Greensboro,205 Ray St,0,2
13-Mar-18,North Carolina,Jacksonville,500 block of Myrtlewood Cir,0,2
13-Mar-18,North Carolina,Albemarle,200 block of N Seventh Street,0,1
13-Mar-18,North Carolina,Lexington,1257 Sink Farm Road,1,0
12-Mar-18,North Carolina,High Point,1000 block of Asheboro St,0,1
12-Mar-18,North Carolina,Charlotte,4400 Sharon Rd,0,1
12-Mar-18,North Carolina,Charlotte,5500 block of Firelight Ln,1,0
11-Mar-18,North Carolina,Hendersonville,Harper Dr,0,1
11-Mar-18,North Carolina,Wendell,4429 Old Milburnie Rd,1,0
11-Mar-18,North Carolina,Fletcher,N/A,0,1
10-Mar-18,North Carolina,Elon,2200 block of Phibbs Rd,0,0
10-Mar-18,North Carolina,Greenville,Douglas Ave,0,0
10-Mar-18,North Carolina,Raleigh,3000 block of Creech St,0,1
10-Mar-18,North Carolina,Mount Holly,Zander Woods Ct,0,0
10-Mar-18,North Carolina,Henderson,Pinkston Street,1,0
10-Mar-18,North Carolina,Raleigh,1606 N Market Dr,0,2
10-Mar-18,North Carolina,Carrboro,300 W Main St,0,1
9-Mar-18,North Carolina,Concord,5140 NW Cabarrus Dr,0,0
9-Mar-18,North Carolina,Greenville,5th St,0,0
9-Mar-18,North Carolina,Wadesboro,1300 E Caswell St,3,1
9-Mar-18,North Carolina,Rocky Mount,Hargrove St,1,0
9-Mar-18,North Carolina,Chadbourn,Baswell Rd,0,0
9-Mar-18,North Carolina,Yanceyville,255 Hatchett Rd,0,0
9-Mar-18,North Carolina,Wilson,1801 Tarboro St W,0,0
9-Mar-18,North Carolina,Fayetteville,848 Tamarack Dr,0,1
9-Mar-18,North Carolina,Henderson,Parham Road,1,0
8-Mar-18,North Carolina,Colerain,Bass Ln,0,0
8-Mar-18,North Carolina,Fayetteville,408 Owen Drive,0,2
8-Mar-18,North Carolina,Durham,1100 Block of Wabash St,0,1
8-Mar-18,North Carolina,Climax,5555 Mack Lineberry Rd,0,0
8-Mar-18,North Carolina,Winston Salem (Winston-salem),N/A,1,0
8-Mar-18,North Carolina,Thomasville,408 Memorial Park Drive,0,0
7-Mar-18,North Carolina,Lumberton,1100 Block of Peachtree Rd,0,0
7-Mar-18,North Carolina,Winston Salem (Winston-salem),Leisure Time Ln,0,0
7-Mar-18,North Carolina,Salisbury,N/A,0,0
7-Mar-18,North Carolina,Grantsboro,783 NC 306,1,0
6-Mar-18,North Carolina,Greensboro,1411 W Gate City Blvd,0,0
6-Mar-18,North Carolina,Monroe,1410 W Roosevelt Blvd,0,0
6-Mar-18,North Carolina,Charlotte,3200 block of Rogers St,0,1
6-Mar-18,North Carolina,Vanceboro,Piney Neck Rd,0,1
5-Mar-18,North Carolina,Hillsborough,N/A,0,0
5-Mar-18,North Carolina,Ayden,Carson Edwards Rd,0,1
4-Mar-18,North Carolina,Durham,2800 block of Courtney Creek Blvd,1,0
4-Mar-18,North Carolina,Charlotte,101 S College St,0,0
4-Mar-18,North Carolina,Forest City,Ferry Rd,0,0
4-Mar-18,North Carolina,Marion,Blue Moon Dr,0,0
4-Mar-18,North Carolina,Wilmington,400 Marion Dr,0,1
4-Mar-18,North Carolina,Greensboro,2021 Pepperstone Pl,0,2
4-Mar-18,North Carolina,Wilmington,400 block of Marion Dr,0,1
4-Mar-18,North Carolina,Charlotte,5209 Central Ave,0,0
3-Mar-18,North Carolina,Charlotte,I-85,0,1
3-Mar-18,North Carolina,Charlotte,North Tryon Street,0,0
3-Mar-18,North Carolina,Durham,2800 block of Courtney Creek Boulevard,0,0
3-Mar-18,North Carolina,Maxton,Tuscarora Nation Rd,1,0
3-Mar-18,North Carolina,Fayetteville,500 block of Stevens St,1,1
2-Mar-18,North Carolina,Kinston,Beechnut Dr,0,0
2-Mar-18,North Carolina,Kannapolis,N/A,0,0
2-Mar-18,North Carolina,Charlotte,Starhaven Drive,0,1
2-Mar-18,North Carolina,Concord,505 NC 49,0,0
2-Mar-18,North Carolina,Charlotte,N Tryon St,0,0
2-Mar-18,North Carolina,Kinston,W Lenoir Ave,0,2
2-Mar-18,North Carolina,Marion,891 Greasy Creek Rd,0,0
2-Mar-18,North Carolina,Greensboro,1373 Lees Chapel Rd,0,2
2-Mar-18,North Carolina,Fayetteville,300 Block of Barefoot Rd,0,1
1-Mar-18,North Carolina,Charlotte,N/A,0,1
1-Mar-18,North Carolina,Statesville,213 Warrior Dr,0,0
1-Mar-18,North Carolina,Laurinburg,3rd St,1,0
1-Mar-18,North Carolina,Charlotte,225 N Caldwell St,0,1
28-Feb-18,North Carolina,Wilmington,601 S College Rd,0,0
28-Feb-18,North Carolina,Charlotte,1001 E W.T. Harris Blvd,0,0
28-Feb-18,North Carolina,Concord,940 Concord Pkwy N,0,1
28-Feb-18,North Carolina,Wagram,Main St,1,1
27-Feb-18,North Carolina,Wilmington,217 S 4th St,0,0
27-Feb-18,North Carolina,Cameron,Mallie Dr,1,0
27-Feb-18,North Carolina,Albemarle,1300 block of Reid St,1,0
27-Feb-18,North Carolina,Asheville,200 block of Rock Hill Rd,1,1
27-Feb-18,North Carolina,Fayetteville,1875 Cedar Creek Rd,0,0
27-Feb-18,North Carolina,Goldsboro,Wayne Memorial Dr and E 4th St,0,0
26-Feb-18,North Carolina,Wingate,College Street and Jerome Street,1,0
26-Feb-18,North Carolina,Goldsboro,700 block of Franklin St,0,1
26-Feb-18,North Carolina,Burgaw,Satchwell St and Bodenheimer St,1,0
25-Feb-18,North Carolina,Pineville,Pineville-Matthews Rd,0,0
24-Feb-18,North Carolina,Kings Mountain,Canterbury Rd,1,0
24-Feb-18,North Carolina,Burlington,700 block of Durham St,0,0
24-Feb-18,North Carolina,Greensboro,1000 block of Martin Luther King Jr. Dr,0,1
24-Feb-18,North Carolina,Charlotte,6200 block of Albemarle Rd,0,1
24-Feb-18,North Carolina,Charlotte,6801 Northlake Mall Dr,0,0
24-Feb-18,North Carolina,Waynesville,Quincy St,0,1
24-Feb-18,North Carolina,Charlotte,Brookshire Boulevard,0,1
24-Feb-18,North Carolina,Winston Salem (Winston-salem),2500 block of Green Oaks Ct SE,0,0
24-Feb-18,North Carolina,Winston Salem (Winston-salem),810 Akron Dr,0,1
23-Feb-18,North Carolina,Fuquay Varina,1051 E Broad St,0,2
23-Feb-18,North Carolina,High Point,506 E Lexington Ave,0,1
23-Feb-18,North Carolina,Fayetteville,200 block of Tiffany Court,1,0
23-Feb-18,North Carolina,Greenville,1685 E Fire Tower Rd,0,0
23-Feb-18,North Carolina,Maxton,S Florence St,0,2
22-Feb-18,North Carolina,Wilmington,Market St,0,0
22-Feb-18,North Carolina,Hendersonville,Holbert Road,1,0
22-Feb-18,North Carolina,Bladenboro,100 block of Holly Britt Ct,0,0
22-Feb-18,North Carolina,Winston Salem (Winston-salem),500 block of NE 25th St,1,0
21-Feb-18,North Carolina,Roxboro,100 block of Person Court,0,1
21-Feb-18,North Carolina,Greenville,2200 University Suites Dr,0,0
20-Feb-18,North Carolina,Wilmington,3500 block of S College Rd,0,0
20-Feb-18,North Carolina,Asheboro,2625 Buffalo Ford Rd,1,0
20-Feb-18,North Carolina,Hendersonville,Howard Gap Rd,0,0
20-Feb-18,North Carolina,Taylorsville,Edd Burgess Rd,1,0
19-Feb-18,North Carolina,Charlotte,Eastway Dr and Kilborne Dr,0,0
19-Feb-18,North Carolina,Fairview,1395 Charlotte Hwy,0,0
19-Feb-18,North Carolina,Durham,2415 E Geer St,0,0
19-Feb-18,North Carolina,Rocky Mount,3000 block of Sunset Avenue,0,0
18-Feb-18,North Carolina,Dallas,Miles Rd,0,0
17-Feb-18,North Carolina,Greensboro,1600 block of Hudgins Dr,0,1
17-Feb-18,North Carolina,Greenville,300 block of Roundtree Dr,0,0
16-Feb-18,North Carolina,China Grove,1135 Roberts Dr,0,0
16-Feb-18,North Carolina,Raleigh,5200 block of Dana Dr,1,0
16-Feb-18,North Carolina,Wilmington,1300 block of Buckingham Ave,0,3
16-Feb-18,North Carolina,Garner,2101 Spring Dr,0,0
16-Feb-18,North Carolina,Statesville,1900 block of Cline St,0,0
16-Feb-18,North Carolina,Claremont,3437 E Main St,0,0
16-Feb-18,North Carolina,Seven Springs,1800 block of Pineview Cemetery Rd,0,0
16-Feb-18,North Carolina,Goldsboro,900 block of Fairview Cir,0,0
16-Feb-18,North Carolina,Raleigh,Sunbow Falls Ln,0,1
16-Feb-18,North Carolina,Kinston,1702 Colgate Dr,0,1
16-Feb-18,North Carolina,Wilmington,1300 block of Buckingham Ave,0,3
15-Feb-18,North Carolina,Henderson,538 Skenes Ave,1,1
15-Feb-18,North Carolina,Greenville,100 Dixon Dr,0,0
15-Feb-18,North Carolina,Winston Salem (Winston-salem),1400 block of N Cleveland Ave,0,0
14-Feb-18,North Carolina,Wilmington,100 Block of Spring Ave,0,1
14-Feb-18,North Carolina,Charlotte,4400 block of N Tryon St,0,1
14-Feb-18,North Carolina,High Point (Archdale),6479 Suits Rd,1,0
13-Feb-18,North Carolina,Goldsboro,411 Bunche Dr,0,0
13-Feb-18,North Carolina,Charlotte,N/A,0,0
13-Feb-18,North Carolina,Greensboro,702 Hyde Dr,1,0
13-Feb-18,North Carolina,Bessemer City,500 block of Capps Rd,0,1
13-Feb-18,North Carolina,Charlotte,1241 Charlottetowne Ave,0,0
13-Feb-18,North Carolina,Winston Salem (Winston-salem),Mount Vernon Ave,1,0
13-Feb-18,North Carolina,Raleigh,1800 block of Bakers Grove Way,1,0
13-Feb-18,North Carolina,Winston Salem (Winston-salem),5100 block of Ambercrest Dr,0,1
12-Feb-18,North Carolina,Wilmington,225 Mohawk Trail,1,0
12-Feb-18,North Carolina,Sanford,Triple Lakes Rd,0,0
12-Feb-18,North Carolina,Salisbury,170 St Luke Church Rd,0,0
12-Feb-18,North Carolina,Robbinsville,Long Branch Rd,1,0
11-Feb-18,North Carolina,Asheville,35 RC Cole Ln,1,0
11-Feb-18,North Carolina,Wilmington,1200 block of S 12th St,0,0
11-Feb-18,North Carolina,Wilmington,1400 block of Edgewater Ln,0,1
11-Feb-18,North Carolina,Boone,King St and NC 105 Extension,0,0
11-Feb-18,North Carolina,Jacksonville,Huff Dr,0,1
11-Feb-18,North Carolina,Wilmington,200 block of Gores Row,0,0
10-Feb-18,North Carolina,Reidsville,1100 block of Deerfield Dr,0,1
10-Feb-18,North Carolina,Jacksonville,200 block of Eastwood Dr,0,1
10-Feb-18,North Carolina,New Bern,Ruth Ave,0,1
10-Feb-18,North Carolina,Charlotte,Monroe Rd,0,1
9-Feb-18,North Carolina,Holly Springs,N/A,0,0
9-Feb-18,North Carolina,Salisbury,1270 Gheen Rd,1,0
9-Feb-18,North Carolina,Charlotte,Billy Graham Pkwy and West Blvd,0,0
9-Feb-18,North Carolina,Reidsville,Smith St,0,0
9-Feb-18,North Carolina,Durham,Eva Street and Railroad Street,1,0
9-Feb-18,North Carolina,Fletcher,Cane Creek Rd,1,0
9-Feb-18,North Carolina,Asheville,Amboy Rd,0,1
9-Feb-18,North Carolina,Charlotte,University City Blvd.,0,0
8-Feb-18,North Carolina,Charlotte,1900 block of St. Mark Street,0,1
8-Feb-18,North Carolina,Greensboro,3203 Orange St,1,1
8-Feb-18,North Carolina,Hudson,2100 block of Remont Dr,1,0
8-Feb-18,North Carolina,Durham,near Whippoorwill Park,0,0
7-Feb-18,North Carolina,Fairmont,Baltimore Church Rd,0,1
7-Feb-18,North Carolina,Maiden,Fairview Dr,1,0
7-Feb-18,North Carolina,Winston Salem (Winston-salem),1660 Brewer Rd,0,1
7-Feb-18,North Carolina,Sanford,4200 block of McNeill Rd,0,0
7-Feb-18,North Carolina,Columbia,NC 94 N,0,0
7-Feb-18,North Carolina,Charlotte,1430 Alleghany St,0,0
7-Feb-18,North Carolina,Charlotte,4500 block of Perth Ct,0,1
7-Feb-18,North Carolina,Raleigh,317 Lynn Rd,0,3
7-Feb-18,North Carolina,Spring Lake,400 block of D St,0,1
7-Feb-18,North Carolina,Kinston,210 S Adkin St,0,0
7-Feb-18,North Carolina,Kinston,325 E Bright St,0,0
6-Feb-18,North Carolina,Sanford,200 block of Kathleen Terrace,0,1
6-Feb-18,North Carolina,Greenville,105 S Warren St,2,0
6-Feb-18,North Carolina,Fayetteville,900 block of Hidden Creek Dr,0,0
6-Feb-18,North Carolina,Durham,3218 Rose of Sharon Rd,0,0
6-Feb-18,North Carolina,Asheville,Wilbar Ave,0,1
6-Feb-18,North Carolina,Gastonia,1776 Poston Cir,0,1
6-Feb-18,North Carolina,Salisbury,N Long St and E Henderson St,0,1
6-Feb-18,North Carolina,Salisbury,806 S Long St,0,0
5-Feb-18,North Carolina,Red Springs,1108 Daniel McLeod Rd,1,0
5-Feb-18,North Carolina,Greenville,River Bluff Rd,0,0
5-Feb-18,North Carolina,Deep Run,Bryce Hardison Rd,1,0
5-Feb-18,North Carolina,Charlotte,5700 block of Electra Ln,0,1
5-Feb-18,North Carolina,Trinity,5746 Trinity High School Dr,0,0
5-Feb-18,North Carolina,Charlotte,1811 Wexford Meadows Ln,0,1
5-Feb-18,North Carolina,Salisbury,N/A,0,1
5-Feb-18,North Carolina,Robbins,N/A,0,0
4-Feb-18,North Carolina,Shannon,Rennert Rd and Charlie Dr,2,1
4-Feb-18,North Carolina,Asheville,100 Atkinson St,0,1
3-Feb-18,North Carolina,Siler City,1300 block of Newland St,0,1
3-Feb-18,North Carolina,High Shoals,River St,0,0
3-Feb-18,North Carolina,Clemmons,708 Frye Bridge Rd,1,0
3-Feb-18,North Carolina,Charlotte,S Hoskins Rd,0,1
2-Feb-18,North Carolina,Rowland,Union School Rd,0,1
2-Feb-18,North Carolina,Charlotte,3200 block of Timberbrook Dr,1,0
2-Feb-18,North Carolina,Charlotte,2500 block of Marlow Ave,0,1
2-Feb-18,North Carolina,Leland,Dogwood Rd,0,0
2-Feb-18,North Carolina,Charlotte,9100 block of Newell Baptist Church Rd,1,0
2-Feb-18,North Carolina,Cary,10170 Green Level Church Rd,0,0
2-Feb-18,North Carolina,Jacksonville,Ridge View Dr,0,0
2-Feb-18,North Carolina,Sanford,James St,0,1
1-Feb-18,North Carolina,Columbus,NC 108,0,0
1-Feb-18,North Carolina,Barnardsville,Town Branch Rd,0,1
